,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1927,1927.0,987.14,992.32,986.74,992.16,4057.69,2333.07
1928,1928.0,992.32,994.01,991.92,993.85,-446.01,2631.51
1929,1929.0,993.98,994.14,991.83,992.23,8534.98,1770.65
1930,1930.0,992.12,992.28,989.05,989.45,1478.34,1769.13
1931,1931.0,989.51,989.67,973.31,973.71,6107.25,1631.91
1932,1932.0,973.86,974.02,965.57,965.98,18189.68,1317.56
1933,1933.0,966.11,971.6,965.71,971.44,-147.73,1796.75
1934,1934.0,971.42,971.58,958.5,958.9,9104.65,1532.45
1935,1935.0,958.84,959.01,952.01,952.41,8587.23,1551.13
1936,1936.0,952.27,959.6,951.87,959.44,14689.78,2506.2
1937,1937.0,959.19,966.86,958.79,966.7,5047.07,1757.7
1938,1938.0,966.3,967.74,965.9,967.58,10531.14,1751.24
1939,1939.0,967.07,967.23,965.88,966.28,9649.99,1581.79
1940,1940.0,966.46,966.62,962.6,963.0,13873.42,2256.52
1941,1941.0,963.39,963.56,948.68,949.08,8401.67,2304.69
1942,1942.0,948.83,957.02,948.43,956.86,5138.94,1545.33
1943,1943.0,957.21,969.65,956.8,969.49,12196.36,2390.13
1944,1944.0,969.51,969.67,968.33,968.73,9429.7,1864.41
1945,1945.0,968.58,981.57,968.18,981.41,7280.59,1767.47
1946,1946.0,981.03,981.19,977.45,977.85,7754.04,2049.64
1947,1947.0,978.09,978.25,973.9,974.3,-110.19,2034.17
1948,1948.0,974.67,974.83,971.89,972.29,6446.81,2527.05
1949,1949.0,972.61,972.77,960.29,960.69,16866.16,2110.14
1950,1950.0,960.66,975.08,960.26,974.92,5393.07,1822.24
1951,1951.0,975.07,994.09,974.67,993.92,4422.99,1893.32
1952,1952.0,993.86,995.0,993.46,994.84,9721.47,2217.19
1953,1953.0,994.96,995.12,976.43,976.84,6762.8,2333.27
1954,1954.0,977.01,983.54,976.6,983.38,10853.87,1673.89
1955,1955.0,983.53,983.69,971.19,971.6,6705.61,1965.78
1956,1956.0,971.77,971.93,963.16,963.56,5397.84,2152.94
1957,1957.0,963.55,974.34,963.14,974.17,9055.71,2304.25
1958,1958.0,973.81,988.0,973.41,987.84,9033.36,2689.33
1959,1959.0,988.14,988.3,987.32,987.73,10960.22,2165.6
1960,1960.0,988.07,988.23,987.63,988.03,22389.36,1184.32
1961,1961.0,987.94,995.75,987.54,995.58,11596.12,1869.5
1962,1962.0,995.46,1000.48,995.06,1000.32,5652.9,2031.19
1963,1963.0,1000.68,1001.73,1000.28,1001.57,7979.9,1812.31
1964,1964.0,1001.57,1001.73,981.88,982.29,10760.87,2001.93
1965,1965.0,982.1,982.26,970.16,970.56,14501.53,2500.68
1966,1966.0,970.77,970.93,962.96,963.36,13273.45,2305.1
1967,1967.0,963.45,963.93,963.05,963.77,17131.05,2581.06
1968,1968.0,964.07,964.23,963.06,963.46,8099.98,1688.85
1969,1969.0,963.35,980.26,962.94,980.1,15083.26,2699.29
1970,1970.0,980.0,992.48,979.6,992.32,8175.94,1609.52
1971,1971.0,992.24,999.45,991.84,999.29,9105.36,1862.24
1972,1972.0,999.4,1014.49,999.0,1014.33,12842.56,1985.83
1973,1973.0,1014.69,1014.85,1011.98,1012.38,9001.8,2225.83
1974,1974.0,1012.51,1043.15,1012.11,1042.98,12705.33,2071.86
1975,1975.0,1042.95,1043.12,1036.75,1037.16,5374.47,1853.19
1976,1976.0,1036.68,1036.84,1027.36,1027.77,5891.98,2767.19
1977,1977.0,1027.65,1027.81,1013.21,1013.61,7455.28,1183.75
1978,1978.0,1014.04,1018.06,1013.64,1017.9,11388.53,1663.5
1979,1979.0,1017.85,1018.01,1015.41,1015.81,15778.35,2246.61
1980,1980.0,1015.99,1035.43,1015.59,1035.27,13104.64,1626.68
1981,1981.0,1035.3,1052.91,1034.89,1052.75,12587.6,1773.49
1982,1982.0,1052.95,1060.39,1052.55,1060.23,9011.71,2435.79
1983,1983.0,1060.3,1060.46,1059.42,1059.82,5135.26,2500.45
1984,1984.0,1059.48,1060.43,1059.08,1060.26,12225.79,1725.62
1985,1985.0,1060.12,1060.28,1038.85,1039.26,8139.87,1096.02
1986,1986.0,1039.2,1039.36,1016.67,1017.08,-1203.7,2163.18
1987,1987.0,1017.05,1021.8,1016.65,1021.64,2540.14,1651.13
1988,1988.0,1021.38,1031.84,1020.97,1031.68,11743.33,1952.06
1989,1989.0,1031.44,1038.12,1031.04,1037.96,9013.58,1921.49
1990,1990.0,1038.13,1052.45,1037.73,1052.29,23412.74,2572.74
1991,1991.0,1052.45,1058.29,1052.04,1058.12,10510.59,2195.32
1992,1992.0,1058.24,1077.09,1057.83,1076.93,4752.96,1928.78
1993,1993.0,1077.1,1077.26,1076.48,1076.88,20753.6,2038.46
1994,1994.0,1077.05,1080.67,1076.65,1080.51,16913.48,1611.7
1995,1995.0,1080.68,1083.61,1080.28,1083.45,17687.08,2266.34
1996,1996.0,1083.46,1084.55,1083.06,1084.39,8167.97,2198.69
1997,1997.0,1084.36,1095.36,1083.95,1095.2,7783.72,2039.42
1998,1998.0,1095.22,1095.38,1087.03,1087.43,13906.99,3110.3
1999,1999.0,1087.39,1087.61,1086.99,1087.45,6077.8,1752.0
